OBAT,DUVADILAN TABLET,,,,,,,1-0399,,,,,,,,,,,7260,5500
OBAT,DYNASTAT 40 INJEKSI,,,,,,,1-0400,,,,,,,,,,,150608,120000
ALAT KESEHATAN,ECG ELEKTRODE DEWASA,,,,,,,1-0401,,,,,,,,,,,5209.78,3946.8
ALAT KESEHATAN,ECG ELEKTRODE PAEDIATRIK,,,,,,,1-0402,,,,,,,,,,,15257.88,11559
OBAT,EDORISAN DROP,,,,,,,1-0403,,,,,,,,,,,68534.4,51920
OBAT,ELKANA CL EMULSI 120ML,,,,,,,1-0404,,,,,,,,,,,67518,51150
OBAT,ELKANA SYRUP,,,,,,,1-0405,,,,,,,,,,,28822.2,21835
OBAT,ELKANA TABLET,,,,,,,1-0406,,,,,,,,,,,1103.52,836
OBAT,ELOCON KRIM 5 G,,,,,,,1-0407,,,,,,,,,,,88717.2,67210
OBAT,ELOX KRIM 5 G,,,,,,,1-0408,,,,,,,,,,,63888,48400
OBAT,EMLA KRIM,,,,,,,1-0409,,,,,,,,,,,64208.76,48643
ALAT KESEHATAN,"ENDO TRACHEAL TUBE 2,5 RUSCH NON CUFF",,,,,,,1-0410,,,,,,,,,,,54464.52,41261
ALAT KESEHATAN,"ENDO TRACHEAL TUBE 3,0 CUFF",,,,,,,1-0411,,,,,,,,,,,66792,50600
ALAT KESEHATAN,"ENDO TRACHEAL TUBE 3,0 RUCSH NON CUFF",,,,,,,1-0412,,,,,,,,,,,87120,66000
ALAT KESEHATAN,"ENDO TRACHEAL TUBE 3,5 RUSCH CUFF",,,,,,,1-0413,,,,,,,,,,,90241.8,68365
ALAT KESEHATAN,ENDO TRACHEAL TUBE 3.5 RUSCH NON CUFF,,,,,,,1-0414,,,,,,,,,,,58080,44000
ALAT KESEHATAN,"ENDO TRACHEAL TUBE 4,0 RUCSH NON CUFF",,,,,,,1-0415,,,,,,,,,,,54464.52,41261
ALAT KESEHATAN,"ENDO TRACHEAL TUBE 4,0 RUSCH CUFF",,,,,,,1-0416,,,,,,,,,,,90241.8,68365
ALAT KESEHATAN,"ENDO TRACHEAL TUBE 4,5 RUSCH CUFF",,,,,,,1-0417,,,,,,,,,,,72600,55000
ALAT KESEHATAN,"ENDO TRACHEAL TUBE 4,5 RUSCH NONCUFF",,,,,,,1-0418,,,,,,,,,,,47044.8,35640
ALAT KESEHATAN,"ENDO TRACHEAL TUBE 5,0 NON CUFF",,,,,,,1-0419,,,,,,,,,,,64152,48600
ALAT KESEHATAN,"ENDO TRACHEAL TUBE 5,0 RUSCH CUFF",,,,,,,1-0420,,,,,,,,,,,66660,50500
