OBAT,MEIXAM 500 MG KAPSUL,,,,,,,1-0799,,,,,,,,,,,4808.3,3642.65
OBAT,MELOXICAM 15 MG,,,,,,,1-0800,,,,,,,,,,,1320,1000
OBAT,"MELOXICAM 7,5 MG",,,,,,,1-0801,,,,,,,,,,,924,700
OBAT,MERCOTIN DROPS 20 ML,,,,,,,1-0802,,,,,,,,,,,114877.88,87028.7
OBAT,MER-FLAM 50 MG TABLET,,,,,,,1-0803,,,,,,,,,,,2352.24,1782
OBAT,"MEROFEN 0,5 INJEKSI",,,,,,,1-0804,,,,,,,,,,,376358.4,285120
OBAT,MEROPENEM 1GR INJ,,,,,,,1-0805,,,,,,,,,,,174240,32344.95
OBAT,"MEROSAN 0,5 G INJEKSI",,,,,,,1-0806,,,,,,,,,,,390442.8,295790
OBAT,MEROSAN 1G INJ,,,,,,,1-0807,,,,,,,,,,,762300,577500
OBAT,MERTIGO TABLET,,,,,,,1-0808,,,,,,,,,,,4936.8,3740
OBAT,METFORMIN 500 XR,,,,,,,1-0809,,,,,,,,,,,1254,1000
OBAT,METFORMIN TABLET,,,,,,,1-0810,,,,,,,,,,,257.4,195
OBAT,METFORMIN TABLET 850MG,,,,,,,1-0811,,,,,,,,,,,566.28,429
OBAT,METHERGIN INJEKSI,,,,,,,1-0812,,,,,,,,,,,12753.84,9662
OBAT,METHERGIN TABLET,,,,,,,1-0813,,,,,,,,,,,4572.48,3464
OBAT,METHYL PREDNISOLON 16 MG,,,,,,,1-0814,,,,,,,,,,,1320,1000
OBAT,METHYL PREDNISOLON 4 MG TAB,,,,,,,1-0815,,,,,,,,,,,639.69,484.61
OBAT,METHYL PREDNISOLON INJ 125MG,,,,,,,1-0816,,,,,,,,,,,46827,15120
OBAT,METRONIDAZOLE 500 MG TABLET,,,,,,,1-0817,,,,,,,,,,,435,195
OBAT,METRONIDAZOLE INFUS,,,,,,,1-0818,,,,,,,,,,,52562.4,39820
OBAT,MEXTRIL SYR,,,,,,,1-0819,,,,,,,,,,,12804,9700
OBAT,"MEYLON 8,4% INJEKSI",,,,,,,1-0820,,,,,,,,,,,20037.6,15180
OBAT,MEZATRIN 250 MG KAPSUL,,,,,,,1-0821,,,,,,,,,,,20502.24,15532
OBAT,MGSO4 20% INJEKSI,,,,,,,1-0822,,,,,,,,,,,13213.2,10010
OBAT,MGSO4 40% INJEKSI,,,,,,,1-0823,,,,,,,,,,,13213.2,10010
OBAT,MICARDIS 40 MG,,,,,,,1-0824,,,,,,,,,,,14478.75,11250
OBAT,MICARDIS 80 MG,,,,,,,1-0825,,,,,,,,,,,9266,14500
OBAT,MICONAZOLE 2% KRIM 10 G,,,,,,,1-0826,,,,,,,,,,,4719,3575
OBAT,MICROGYNON 28 LIBI TABLET,,,,,,,1-0827,,,,,,,,,,,17672,14600
OBAT,MICROLAX ENEMA 5 ML,,,,,,,1-0828,,,,,,,,,,,27225,20625
ALAT KESEHATAN,MICROMIST TANPA MASKER,,,,,,,1-0829,,,,,,,,,,,79580.16,60288
OBAT,MIKASIN 250 MG INJEKSI,,,,,,,1-0830,,,,,,,,,,,137940,104500
OBAT,MIKASIN 500MG INJEKSI,,,,,,,1-0831,,,,,,,,,,,252120,191000
ALAT KESEHATAN,MIKROMIZE DEWASA,,,,,,,1-0832,,,,,,,,,,,19166,15972
OBAT,MIKROMIZE PAEDIATRIK COSMO,,,,,,,1-0833,,,,,,,,,,,21562.2,16335
ALAT KESEHATAN,MIKROMIZE PEDIATRIK,,,,,,,1-0834,,,,,,,,,,,21083.04,15972
OBAT,MIKROZID 1 L,,,,,,,1-0835,,,,,,,,,,,271524,205700
OBAT,MIKROZID LIQUID 5 L,,,,,,,1-0836,,,,,,,,,,,1372140,1039500
OBAT,MILMOR TABLET,,,,,,,1-0837,,,,,,,,,,,3685.44,2792
OBAT,MILOZ 5 MG INJEKSI,,,,,,,1-0838,,,,,,,,,,,29040,22000
OBAT,MINYAK KAYU PUTIH KONICARE 125 ML,,,,,,,1-0839,,,,,,,,,,,43124.4,32670
OBAT,MINYAK KAYU PUTIH KONICARE 60 ML,,,,,,,1-0840,,,,,,,,,,,23086.8,17490
OBAT,MINYAK KAYU PUTIH LANG 120ML,,,,,,,1-0841,,,,,,,,,,,38356.03,29057.6
OBAT,MINYAK KAYU PUTIH LANG 30ML,,,,,,,1-0842,,,,,,,,,,,8886.24,6732
OBAT,MINYAK KAYU PUTIH LANG 60ML,,,,,,,1-0843,,,,,,,,,,,23958,18150
OBAT,MINYAK TELON GAJAH 120ML,,,,,,,1-0844,,,,,,,,,,,32560.44,24667
OBAT,MINYAK TELON GAJAH 30ML,,,,,,,1-0845,,,,,,,,,,,7369.56,5583
OBAT,MINYAK TELON GAJAH 60ML,,,,,,,1-0846,,,,,,,,,,,13639.56,10333
OBAT,MINYAK TELON KONICARE 125ML,,,,,,,1-0847,,,,,,,,,,,45287.88,34309
OBAT,MINYAK TELON KONICARE 30ML,,,,,,,1-0848,,,,,,,,,,,13407.24,10157
OBAT,MINYAK TELON KONICARE 60ML,,,,,,,1-0849,,,,,,,,,,,23086.8,17490
OBAT,MINYAK TELON LANG 100ML,,,,,,,1-0850,,,,,,,,,,,27708.12,20991
OBAT,MINYAK TELON LANG 60ML,,,,,,,1-0851,,,,,,,,,,,19843.55,15033
OBAT,MOLAGIT,,,,,,,1-0852,,,,,,,,,,,660,500
OBAT,MOLOCO B12 TABLET,,,,,,,1-0853,,,,,,,,,,,4779.72,3621
OBAT,MONELL DROP,,,,,,,1-0854,,,,,,,,,,,61710,46750
OBAT,MONELL SYRUP 60 ML,,,,,,,1-0855,,,,,,,,,,,62726.4,47520
ALAT KESEHATAN,MONOPLUS 0 HR 48 VIOLET 150CM,,,,,,,1-0856,,,,,,,,,,,304615.08,230769
ALAT KESEHATAN,MONOSYN 1 HR 48 VIOLET 90 CM,,,,,,,1-0857,,,,,,,,,,,166269.84,125962
OBAT,MORFIN INJEKSI,,,,,,,1-0858,,,,,,,,,,,44945.93,34049.95
OBAT,MORINAGA BMT P-HP 400 G,,,,,,,1-0859,,,,,,,,,,,161680.2,144100
OBAT,MORINAGA BMT PLATINUM 400 G,,,,,,,1-0860,,,,,,,,,,,145860.22,130000.2
OBAT,MORINAGA BMT REGULER 200 GRAM,,,,,,,1-0861,,,,,,,,,,,46220.79,41195
OBAT,MORINAGA BMT REGULER 400 G,,,,,,,1-0862,,,,,,,,,,,90180.75,80375
OBAT,MORINAGA BMT SOYA 300G,,,,,,,1-0863,,,,,,,,,,,95897.34,85470
OBAT,MORINAGA CHIL KID P-HP 400 G,,,,,,,1-0864,,,,,,,,,,,144173.63,128497
OBAT,MORINAGA CHIL MIL P-HP 400 G,,,,,,,1-0865,,,,,,,,,,,151395.61,134933.7
OBAT,MORINAGA CHIL MIL SOYA 300 G,,,,,,,1-0866,,,,,,,,,,,93614.07,83435
OBAT,MORINAGA NL 33 350 G,,,,,,,1-0867,,,,,,,,,,,96267.6,85800
OBAT,MORINAGA P-HP 800 G,,,,,,,1-0868,,,,,,,,,,,157745.35,140593
OBAT,MST,,,,,,,1-0869,,,,,,,,,,,22888.8,17340
OBAT,MTX TABLET (EBEWE),,,,,,,1-0870,,,,,,,,,,,3300,2500
OBAT,MUCOHEXIN TABLET,,,,,,,1-0871,,,,,,,,,,,653.4,495
OBAT,MUCOPECT 30 MG TABLET,,,,,,,1-0872,,,,,,,,,,,4486,3900
OBAT,MUCOPECT DROP 20 ML,,,,,,,1-0873,,,,,,,,,,,89370.6,67705
OBAT,MUCOPECT SYRUP PEDIATRIC 60 ML,,,,,,,1-0874,,,,,,,,,,,68098.8,51590
